;Giudice di Pace di Imperia;prot.gdp.imperia@giustiziacert.it;n d;Via Garessio, 58 - 18100 Imperia (IM);6
;Giudice di Pace di Irsina;prot.gdp.irsina@giustiziacert.it;n d;Via Giuseppe Novello - 75022 Irsina (MT);6
;Giudice di Pace di Ischia;prot.gdp.ischia@giustiziacert.it;n d;Via Mazzella, 107 - 80077 Ischia (NA);6
;Giudice di Pace di Isernia;prot.gdp.isernia@giustiziacert.it;n d;Via Borgonovo, 2 - 86170 Isernia (IS);6
;Giudice di Pace di Isili;prot.gdp.isili@giustiziacert.it;n d;Piazza S. Giuseppe, 6 - 08033 Isili (CA);6
;Giudice di Pace di Ivrea;prot.gdp.ivrea@giustiziacert.it;n d;Via Primo Levi, 11 - 10015 Ivrea (TO);6
;Giudice di Pace di Jesi;prot.gdp.jesi@giustiziacert.it;n d;Via Posterma, 2 - 60035 Jesi (AN);6
;Giudice di Pace di l'Aquila;prot.gdp.laquila@giustiziacert.it;n d;Via Salaria Antica Est, 27/F - 67100 L'Aquila (AQ);6
;Giudice di Pace di la Maddalena;prot.gdp.lamaddalena@giustiziacert.it;n d;Via Millelire, 1 - 07024 La Maddalena (OT);6
;Giudice di Pace di La Spezia;prot.gdp.laspezia@giustiziacert.it;n d;Viale Italia, 142 - 19100 La Spezia (SP);6
;Giudice di Pace di Lagonegro;prot.gdp.lagonegro@giustiziacert.it;n d;Via Napoli - 85042 Lagonegro (PZ);6
;Giudice di Pace di Lamezia Terme;prot.gdp.lameziaterme@giustiziacert.it;n d;Via Leonardo Da Vinci s.n.c. - 88046 Lamezia Terme (CZ);6
;Giudice di Pace di Lanciano;prot.gdp.lanciano@giustiziacert.it;n d;Via del Mare, 16 - 66034 Lanciano (CH);6
;Giudice di Pace di Lanusei;prot.gdp.lanusei@giustiziacert.it;n d;Via Marconi, 95 - 08045 Lanusei (OG);6
;Giudice di Pace di Larino;prot.gdp.larino@giustiziacert.it;n d;Viale Giulio Cesare, 40 - 86035 Larino (CB);6
;Giudice di Pace di Latina;prot.gdp.latina@giustiziacert.it;n d;Viale Vespucci snc - 04100 Latina (LT);6
;Giudice di Pace di Lauro;prot.gdp.lauro@giustiziacert.it;n d;Via A. Fuselli - 83023 Lauro (AV);6
;Giudice di Pace di Lecce;prot.gdp.lecce@giustiziacert.it;n d;Via Brenta - 73100 Lecce (LE);6
;Giudice di Pace di Lecco;prot.gdp.lecco@giustiziacert.it;n d;Via Leonardo da Vinci, 20 - 23900 Lecco (LC);6
;Giudice di Pace di Legnago;prot.gdp.legnago@giustiziacert.it;n d;Via Liberta', 57 - 37053 Cerea (VR);6
;Giudice di Pace di Legnano;prot.gdp.legnano@giustiziacert.it;Ines Sicignano;Via XX Settembre, 30 - 20025 Legnano (MI);6
;Giudice di Pace di Lentini;prot.gdp.lentini@giustiziacert.it;n d;Via Luigi Pirandello, 4 - 96016 Lentini (SR);6
;Giudice di Pace di Leonforte;prot.gdp.leonforte@giustiziacert.it;n d;Contrada Torretta di Mangiafora - 94013 Leonforte (EN);6
;Giudice di Pace di Lercara Friddi;prot.gdp.lercarafriddi@giustiziacert.it;n d;Via Vittorio Emanuele II, 6 - 90025 Lercara Friddi (PA);6
;Giudice di Pace di Licata;prot.gdp.licata@giustiziacert.it;n d;Via Giarretta - 92027 Licata (AG);6
;Giudice di Pace di Lipari;prot.gdp.lipari@giustiziacert.it;n d;Contrada Valle - 98055 Lipari (ME);6
;Giudice di Pace di Livorno;prot.gdp.livorno@giustiziacert.it;n d;Via De Lardarel, 84 - 57125 Livorno (LI);6
;Giudice di Pace di Locri;prot.gdp.locri@giustiziacert.it;n d;Via Torino, 29 - 89044 Locri (RC);6
;Giudice di Pace di Lodi;prot.gdp.lodi@giustiziacert.it;n d;Via San Fereolo, 42 - 26900 Lodi (LO);6
;Giudice di Pace di Lucca;prot.gdp.lucca@giustiziacert.it;n d;Via Francesco Carrara 1 - 55100 Lucca (LU);6
;Giudice di Pace di Lucera;prot.gdp.lucera@giustiziacert.it;n d;Piazza Nocelli, 5 - 71036 Lucera (FG);6
;Giudice di Pace di Lugo;prot.gdp.lugo@giustiziacert.it;n d;Via Amendola, 68 - 48022 Lugo (RA);6
;Giudice di Pace di Luino;prot.gdp.luino@giustiziacert.it;n d;Via Asmara, 56-54 - 21016 Luino (VA);6
;Giudice di Pace di Lungro;prot.gdp.lungro@giustiziacert.it;n d;Via S. ELia - 87010 Lungro (CS);6
;Giudice di Pace di Macerata;prot.gdp.macerata@giustiziacert.it;Gianfranco Coccioli;via Santa Maria della Porta, 15 - 62100 Macerata (MC);6
;Giudice di Pace di Macerata Feltria;prot.gdp.maceratafeltria@giustiziacert.it;n d;Via G. Antimi, 10 - 61023 Macerata Feltria (PU);6
;Giudice di Pace di Macomer;prot.gdp.macomer@giustiziacert.it;n d;Via Puglie - 08015 Macomer (NU);6
;Giudice di Pace di Maddaloni;prot.gdp.maddaloni@giustiziacert.it;n d;Via Caudina (10. Tratto) - 81024 Maddaloni (CE);6
;Giudice di Pace di Maglie;prot.gdp.maglie@giustiziacert.it;n d;Via Scorrano, 87 - 73024 Maglie (LE);6
;Giudice di Pace di Manfredonia;prot.gdp.manfredonia@giustiziacert.it;n d;Piazzale Alessandro Galli s.n.c. - 71043 Manfredonia (FG);6
;Giudice di Pace di Mantova;prot.gdp.mantova@giustiziacert.it;n d;Via A. da Schivenoglia, 2/B - 46100 Mantova (MN);6
;Giudice di Pace di Marano di Napoli;prot.gdp.maranodinapoli@giustiziacert.it;n d;Via Lario - 80016 Marano di Napoli (NA);6
;Giudice di Pace di Marsala;prot.gdp.marsala@giustiziacert.it;n d;Via Carlo Cattaneo, 42 - 91025 Marsala (TP);6
;Giudice di Pace di Mascalucia;prot.gdp.mascalucia@giustiziacert.it;n d;Corso Raffaello, 2 - 95030 Mascalucia (CT);6
;Giudice di Pace di Massa;prot.gdp.massa@giustiziacert.it;n d;Via G. Fantoni - Localita' Rinchiostra - 54100 Massa (MS);6
;Giudice di Pace di Matera;prot.gdp.matera@giustiziacert.it;n d;Via Aldo Moro 26 - Primo piano - 75100 Matera (MT);6
;Giudice di Pace di Melfi;prot.gdp.melfi@giustiziacert.it;n d;Piazza Umberto I - 85025 Melfi (PZ);6
;Giudice di Pace di Menfi;prot.gdp.menfi@giustiziacert.it;n d;Via Mandorlo - 92013 Menfi (AG);6
;Giudice di Pace di Merano;prot.gdp.merano@giustiziacert.it;Giuseppa Di Bella;Via delle Corse 73 - 39012 Merano (BZ);6
;Giudice di Pace di Mercato San Severino;prot.gdp.mercatosanseverino@giustiziacert.it;n d;Via Ovidio Serino, 1 - 84085 Mercato San Severino (SA);6
;Giudice di Pace di Messina;prot.gdp.messina@giustiziacert.it;n d;Via Malvizzi - 98100 Messina (ME);6
;Giudice di Pace di Mezzolombardo;prot.gdp.mezzolombardo@giustiziacert.it;Bruna Pellegrini;Corso del Popolo 35 - 38017 Mezzolombardo (TN);6
;Giudice di Pace di Milano;prot.gdp.milano@giustiziacert.it;n d;Via F. Sforza, 23 - 20122 Milano (MI);6
;Giudice di Pace di Militello in Val di Catania;prot.gdp.militelloinvaldicatania@giustiziacert.it;n d;Viale delle Rimembranze, 37/41 - 95043 Militello in Val di Catania (CT);6
;Giudice di Pace di Mirabella Eclano;prot.gdp.mirabellaeclano@giustiziacert.it;n d;Via S. Angelo - 83036 Mirabella Eclano (AV);6
;Giudice di Pace di Mistretta;prot.gdp.mistretta@giustiziacert.it;n d;Corso Umberto I, 140 - 98073 Mistretta (ME);6
;Giudice di Pace di Modena;prot.gdp.modena@giustiziacert.it;n d;Via San Pietro, 5 - 41121 Modena (MO);6
;Giudice di Pace di Modica;prot.gdp.modica@giustiziacert.it;n d;Corso Umberto I - 97015 Modica (RG);6
;Giudice di Pace di Mondovi';prot.gdp.mondovi@giustiziacert.it;n d;Corso Statuto, 13 - 12084 Mondovi' (CN);6
;Giudice di Pace di Monopoli;prot.gdp.monopoli@giustiziacert.it;n d;Via G. Munno, 6 - 70043 Monopoli (BA);6
;Giudice di Pace di Montalto Uffugo;prot.gdp.montaltouffugo@giustiziacert.it;n d;Via Aldo Moro - 87046 Montalto Uffugo (CS);6
;Giudice di Pace di Montecorvino Rovella;prot.gdp.montecorvinorovella@giustiziacert.it;n d;Via Campania - 84096 Montecorvino Rovella (SA);6
;Giudice di Pace di Montepulciano;prot.gdp.montepulciano@giustiziacert.it;n d;Via dell'Opio Nel Corso, 1 - 53045 Montepulciano (SI);6
;Giudice di Pace di Montesarchio;prot.gdp.montesarchio@giustiziacert.it;n d;Via S. Giovanni - 82016 Montesarchio (BN);6
;Giudice di Pace di Montoro Superiore;prot.gdp.montorosuperiore@giustiziacert.it;n d;Piazza IV Novembre - 83025 Montoro (AV);6
;Giudice di Pace di Monza;prot.gdp.monza@giustiziacert.it;n d;Via Casati, 19 - 20900 Monza (MB);6
;Giudice di Pace di Napoli;prot.gdp.napoli@giustiziacert.it;n d;Via Foria 92 - Ex Caserma Garibaldi - 80137 Napoli (NA);6
;Giudice di Pace di Napoli Nord;prot.gdp.napolinord@giustiziacert.it;n d;Via E. Corcioni - 81031 Aversa (CE);6
;Giudice di Pace di Naso;prot.gdp.naso@giustiziacert.it;n d;Via Amendola - 98074 Naso (ME);6
;Giudice di Pace di Nicosia;prot.gdp.nicosia@giustiziacert.it;n d;Via Sen. Antonino Romano n.4 - 94014 Nicosia (EN);6
;Giudice di Pace di Nocera Inferiore;prot.gdp.nocerainferiore@giustiziacert.it;n d;Via Ricco - 84014 Nocera Inferiore (SA);6
;Giudice di Pace di Noci;prot.gdp.noci@giustiziacert.it;n d;Via Sansonetti - 70015 Noci (BA);6
;Giudice di Pace di Nola;prot.gdp.nola@giustiziacert.it;n d;Via Variante 7/bis n. 298 - 80035 Nola (NA);6
;Giudice di Pace di Noto;prot.gdp.noto@giustiziacert.it;n d;Via Bovio, 14 - 96017 Noto (SR);6
;Giudice di Pace di Novara;prot.gdp.novara@giustiziacert.it;n d;Via Monte San Gabriele, 19/C - 28100 Novara (NO);6
;Giudice di Pace di Novara di Sicilia;prot.gdp.novaradisicilia@giustiziacert.it;n d;Via di Santa Maria, 3 - 98058 Novara di Sicilia (ME);6
;Giudice di Pace di Nuoro;prot.gdp.nuoro@giustiziacert.it;n d;Via Leonardo da Vinci, 17 - 08100 Nuoro (NU);6
;Giudice di Pace di Olbia;prot.gdp.olbia@giustiziacert.it;n d;Via Roma, 167/A - 07026 Olbia (OT);6
;Giudice di Pace di Oppido Mamertina;prot.gdp.oppidomamertina@giustiziacert.it;n d;Via la Marmora, 16 - 89014 Oppido Mamertina (RC);6
;Giudice di Pace di Oriolo;prot.gdp.oriolo@giustiziacert.it;n d;Via G. Cassini - 87073 Oriolo (CS);6
;Giudice di Pace di Oristano;prot.gdp.oristano@giustiziacert.it;n d;Via Tirso, 175 - 09170 Oristano (OR);6
;Giudice di Pace di Orvieto;prot.gdp.orvieto@giustiziacert.it;n d;Via Ripa Corsica, 7 - 05018 Orvieto (TR);6
;Giudice di Pace di Ozieri;prot.gdp.ozieri@giustiziacert.it;n d;Piazza Carru e Frau - 07014 Ozieri (SS);6
;Giudice di Pace di Padova;prot.gdp.padova@giustiziacert.it;n d;Via Rezzonico, 31 - 35131 Padova (PD);6
;Giudice di Pace di Palazzolo Acreide;prot.gdp.palazzoloacreide@giustiziacert.it;n d;Piazza Pretura, 1 - 96010 Palazzolo Acreide (SR);6
;Giudice di Pace di Palermo;prot.gdp.palermo@giustiziacert.it;n d;Via Paolo Balsamo, 8 - 90123 Palermo (PA);6
;Giudice di Pace di Palmi;prot.gdp.palmi@giustiziacert.it;n d;Via Oberdan, 26 - 89015 Palmi (RC);6
;Giudice di Pace di Pantelleria;prot.gdp.pantelleria@giustiziacert.it;n d;Via Taranto, 2 - 91017 Pantelleria (TP);6
;Giudice di Pace di Paola;prot.gdp.paola@giustiziacert.it;n d;Via Fosse del Rango - 87027 Paola (CS);6
;Giudice di Pace di Parma;prot.gdp.parma@giustiziacert.it;n d;Piazzale Boito, 1 bis - 43121 Parma (PR);6
;Giudice di Pace di Partanna;prot.gdp.partanna@giustiziacert.it;n d;Via XX Settembre - 91028 Partanna (TP);6
;Giudice di Pace di Partinico;prot.gdp.partinico@giustiziacert.it;n d;Via Papa Paolo VI - 90047 Partinico (PA);6
;Giudice di Pace di Paterno';prot.gdp.paterno@giustiziacert.it;n d;Piazza della Regione Siciliana, 5 - 95047 Paterno' (CT);6
;Giudice di Pace di Patti;prot.gdp.patti@giustiziacert.it;n d;Piazza Capitano M. Sciacca, 1 - 98066 Patti (ME);6
;Giudice di Pace di Pavia;prot.gdp.pavia@giustiziacert.it;n d;Via Luigi Porta, 14 - 27100 Pavia (PV);6
;Giudice di Pace di Pavullo nel Frignano;prot.gdp.pavullonelfrignano@giustiziacert.it;n d;Via Marchiani, 87 - 41026 Pavullo nel Frignano (MO);6
;Giudice di Pace di Penne;prot.gdp.penne@giustiziacert.it;n d;Corso Alessandrini, 32 - 65017 Penne (PE);6
;Giudice di Pace di Pergine Valsugana;prot.gdp.perginevalsugana@giustiziacert.it;Clara Stenech;Via Crivelli 55 - 38057 Pergine Valsugana (TN);6
;Giudice di Pace di Perugia;prot.gdp.perugia@giustiziacert.it;n d;via Baglioni, 11 - 06121 Perugia (PG);6
;Giudice di Pace di Pesaro;prot.gdp.pesaro@giustiziacert.it;n d;Via A. Di Ventura, 26 - 61120 Pesaro (PU);6
;Giudice di Pace di Pescara;prot.gdp.pescara@giustiziacert.it;n d;Via Antonio Lo Feudo, 1 - 65129 Pescara (PE);6
;Giudice di Pace di Pescina;prot.gdp.pescina@giustiziacert.it;n d;Via Dei Mancini, 1 - 67057 Pescina (AQ);6
;Giudice di Pace di Petilia Policastro;prot.gdp.petiliapolicastro@giustiziacert.it;n d;Corso Roma - 88837 Petilia Policastro (KR);6
;Giudice di Pace di Piacenza;prot.gdp.piacenza@giustiziacert.it;n d;Via del Consiglio - 29120 Piacenza (PC);6
;Giudice di Pace di Piazza Armerina;prot.gdp.piazzaarmerina@giustiziacert.it;n d;Via Mazzini, 78 - 94015 Piazza Armerina (EN);6
;Giudice di Pace di Piedimonte Matese;prot.gdp.piedimontematese@giustiziacert.it;n d;Via Don Bosco - 81016 Piedimonte Matese (CE);6
;Giudice di Pace di Pinerolo;prot.gdp.pinerolo@giustiziacert.it;n d;Via Convento di S. Francesco, 3 - 10064 Pinerolo (TO);6
;Giudice di Pace di Piombino;prot.gdp.piombino@giustiziacert.it;n d;Via De Amicis, 2A - 57025 Piombino (LI);6
;Giudice di Pace di Pisa;prot.gdp.pisa@giustiziacert.it;n d;Via Palestro, 39 - 56120 Pisa (PI);6
;Giudice di Pace di Pisticci;prot.gdp.pisticci@giustiziacert.it;n d;Piazza Umberto I - 75015 Pisticci (MT);6
;Giudice di Pace di Pistoia;prot.gdp.pistoia@giustiziacert.it;n d;Via del Villone, 29 - 51100 Pistoia (PT);6
;Giudice di Pace di Poggio Mirteto;prot.gdp.poggiomirteto@giustiziacert.it;n d;Via Gramsci, 12 - 02047 Poggio Mirteto (RI);6
;Giudice di Pace di Polizzi Generosa;prot.gdp.polizzigenerosa@giustiziacert.it;n d;Piazza Umberto I - 90028 Polizzi Generosa (PA);6
;Giudice di Pace di Pomigliano d'Arco;prot.gdp.pomiglianodarco@giustiziacert.it;n d;Via Cosimo Miccoli, 50 - 80038 Pomigliano d'Arco (NA);6
;Giudice di Pace di Pontedera;prot.gdp.pontedera@giustiziacert.it;n d;Via R. Gotti, 21 - 56025 Pontedera (PI);6
;Giudice di Pace di Pontremoli;prot.gdp.pontremoli@giustiziacert.it;n d;Via Pirandello, 6 - 54027 Pontremoli (MS);6
;Giudice di Pace di Pordenone;prot.gdp.pordenone@giustiziacert.it;Gaetano Appierto;Via Riviera del Pordenone, 6/A - 33170 Pordenone (PN);6
;Giudice di Pace di Porretta Terme;prot.gdp.porrettaterme@giustiziacert.it;n d;Via Mazzini, 171 - 40046 Porretta Terme (BO);6
;Giudice di Pace di Porto Torres;prot.gdp.portotorres@giustiziacert.it;n d;Via Walter Frau - 07046 Porto Torres (SS);6
;Giudice di Pace di Portoferraio;prot.gdp.portoferraio@giustiziacert.it;n d;Via Guerrazzi snc - 57037 Portoferraio (LI);6
;Giudice di Pace di Potenza;prot.gdp.potenza@giustiziacert.it;n d;Via Nazario Sauro Palazzo di Giustizia - 85100 Potenza (PZ);6
;Giudice di Pace di Prato;prot.gdp.prato@giustiziacert.it;n d;Viale della Repubblica, 241 - 59100 Prato (PO);6
;Giudice di Pace di Procida;prot.gdp.procida@giustiziacert.it;n d;Via Liberta', 10 - 80079 Procida (NA);6
;Giudice di Pace di Putignano;prot.gdp.putignano@giustiziacert.it;n d;Via Roma, 31 - 70017 Putignano (BA);6
;Giudice di Pace di Ragusa;prot.gdp.ragusa@giustiziacert.it;n d;Zona Industriale - Palazzo A.S.I. - 97100 Ragusa (RG);6
;Giudice di Pace di Ramacca;prot.gdp.ramacca@giustiziacert.it;n d;Via Giusti, 12 - 95040 Ramacca (CT);6
;Giudice di Pace di Randazzo;prot.gdp.randazzo@giustiziacert.it;Massimo Lo Giudice;Piazza Tutti I Santi s.n. - 95036 Randazzo (CT);6
;Giudice di Pace di Ravenna;prot.gdp.ravenna@giustiziacert.it;n d;Via L. Alberti, 9 - 48120 Ravenna (RA);6
;Giudice di Pace di Regalbuto;prot.gdp.regalbuto@giustiziacert.it;n d;Via Garibaldi, 254 - 94017 Regalbuto (EN);6
;Giudice di Pace di Reggio di Calabria;prot.gdp.reggiocalabria@giustiziacert.it;n d;Via Cimino, 2 - 89100 Reggio Calabria (RC);6
;Giudice di Pace di Reggio nell'Emilia;prot.gdp.reggioemilia@giustiziacert.it;n d;Via G. Falcone, 2 - 42124 Reggio Emilia (RE);6
;Giudice di Pace di Rho;prot.gdp.rho@giustiziacert.it;n d;Via Asilo, 19 - 20017 Rho (MI);6
;Giudice di Pace di Ribera;prot.gdp.ribera@giustiziacert.it;n d;Via Brunelleschi - 92016 Ribera (AG);6
;Giudice di Pace di Rieti;prot.gdp.rieti@giustiziacert.it;n d;Via delle Ortensie, 7 - 02100 Rieti (RI);6
;Giudice di Pace di Rimini;prot.gdp.rimini@giustiziacert.it;n d;Via Carlo Alberto Dalla Chiesa, 11 - 47921 Rimini (RN);6
;Giudice di Pace di Riva del Garda;prot.gdp.rivadelgarda@giustiziacert.it;Annalisa Calza';Via Bastione 3 - 38066 Riva del Garda (TN);6
;Giudice di Pace di Roccadaspide;prot.gdp.roccadaspide@giustiziacert.it;n d;Via Ciano - 84069 Roccadaspide (SA);6
;Giudice di Pace di Rodi Garganico;prot.gdp.rodigarganico@giustiziacert.it;n d;Via Mauro Del Giudice - 71012 Rodi Garganico (FG);6
;Giudice di Pace di Rogliano;prot.gdp.rogliano@giustiziacert.it;n d;Via Eugenio al Tomare, 15 - 87054 Rogliano (CS);6
;Giudice di Pace di Roma;prot.gdp.roma@giustiziacert.it;n d;Via Teulada, 28/40 - 00195 Roma (RM);6
;Giudice di Pace di Rometta;prot.gdp.rometta@giustiziacert.it;n d;Via Roma, 7 - 98043 Rometta (ME);6
;Giudice di Pace di Rossano;prot.gdp.rossano@giustiziacert.it;n d;Viale S. Antonio - 87067 Rossano (CS);6
;Giudice di Pace di Rovereto;prot.gdp.rovereto@giustiziacert.it;Fulvia Bertola;P.zza Leoni 22 - 38068 Rovereto (TN);6
;Giudice di Pace di Rovigo;prot.gdp.rovigo@giustiziacert.it;n d;Via Luigi Boscolo, 3 - 45100 Rovigo (RO);6
;Giudice di Pace di Sala Consilina;prot.gdp.salaconsilina@giustiziacert.it;n d;VIA MEZZACAPO PAL.PALADINO - 84036 Sala Consilina (SA);6
;Giudice di Pace di Salerno;prot.gdp.salerno@giustiziacert.it;n d;Via Prudente, 4 - 84100 Salerno (SA);6
;Giudice di Pace di Saluzzo;prot.gdp.saluzzo@giustiziacert.it;n d;Corso Roma, 1 - 12037 Saluzzo (CN);6
;Giudice di Pace di San Dona' di Piave;prot.gdp.sandonadipiave@giustiziacert.it;n d;Via Ungheria Libera, 13 - 30027 San Dona' di Piave (VE);6
;Giudice di Pace di San Giorgio Ionico;prot.gdp.sangiorgioionico@giustiziacert.it;n d;Piazza S. Giorgio, 24 - 74027 San Giorgio Ionico (TA);6
;Giudice di Pace di San Giorgio la Molara;prot.gdp.sangiorgiolamolara@giustiziacert.it;n d;Piazza Madonna di Fatima - 82020 San Giorgio La Molara (BN);6
;Giudice di Pace di San Giovanni in Fiore;prot.gdp.sangiovanniinfiore@giustiziacert.it;n d;Piazza Matteotti - 87055 San Giovanni in Fiore (CS);6
;Giudice di Pace di San Giovanni Rotondo;prot.gdp.sangiovannirotondo@giustiziacert.it;n d;Via Palestro - 71013 San Giovanni Rotondo (FG);6
;Giudice di Pace di San Marco Argentano;prot.gdp.sanmarcoargentano@giustiziacert.it;n d;Via XX Settembre, 97 - 87018 San Marco Argentano (CS);6
;Giudice di Pace di San Miniato;prot.gdp.sanminiato@giustiziacert.it;n d;Piazza Buonaparte, 15 - 56028 San Miniato (PI);6
;Giudice di Pace di San Severo;prot.gdp.sansevero@giustiziacert.it;n d;Via Terranova - 71016 San Severo (FG);6
;Giudice di Pace di San Sosti;prot.gdp.sansosti@giustiziacert.it;n d;Largo Orto Sacramento - 87010 San Sosti (CS);6
;Giudice di Pace di Sanluri;prot.gdp.sanluri@giustiziacert.it;n d;Via Paganini, 22 - 09025 Sanluri (VS);6
;Giudice di Pace di Sanremo;prot.gdp.sanremo@giustiziacert.it;n d;Corso Cavallotti, 28/A - 18038 Sanremo (IM);6
;Giudice di Pace di Sant'Agata de' Goti;prot.gdp.santagatadegoti@giustiziacert.it;n d;Viale Picone - 82019 Sant'Agata de' Goti (BN);6
;Giudice di Pace di Sant'Agata di Militello;prot.gdp.santagatadimilitello@giustiziacert.it;n d;Via Cosenz, 101 - 98076 Sant'Agata di Militello (ME);6
;Giudice di Pace di Sant'Anastasia;prot.gdp.santanastasia@giustiziacert.it;n d;Piazza Siano, 2 - 80048 Sant'Anastasia (NA);6
;Giudice di Pace di Sant'Angelo a Fasanella;prot.gdp.santangeloafasanella@giustiziacert.it;n d;Piazzetta Municipio, 1 - 84027 Sant'Angelo a Fasanella (SA);6
;Giudice di Pace di Sant'Angelo dei Lombardi;prot.gdp.santangelodeilombardi@giustiziacert.it;n d;Localita' Boschetto, 1 - 83054 Sant'Angelo dei Lombardi (AV);6
;Giudice di Pace di Sant'Angelo di Brolo;prot.gdp.santangelodibrolo@giustiziacert.it;n d;Via Portello, 6 - 98060 Sant'Angelo di Brolo (ME);6
;Giudice di Pace di Santa Maria Capua Vetere;prot.gdp.santamariacapuavetere@giustiziacert.it;Giorgio Magliocca;Via Albana - ex Caserma M. Fiore - 81055 Santa Maria Capua Vetere (CE);6
;Giudice di Pace di Sarno;prot.gdp.sarno@giustiziacert.it;n d;Via S. Valentino - 84087 Sarno (SA);6
;Giudice di Pace di Sassari;prot.gdp.sassari@giustiziacert.it;n d;Via Budapest, 34 - 07100 Sassari (SS);6
;Giudice di Pace di Savona;prot.gdp.savona@giustiziacert.it;n d;Via XX Settembre, 1 - 17100 Savona (SV);6
;Giudice di Pace di Scalea;prot.gdp.scalea@giustiziacert.it;n d;Via Plinio il Vecchio - 87029 Scalea (CS);6
;Giudice di Pace di Sciacca;prot.gdp.sciacca@giustiziacert.it;n d;Via Garibaldi, 28 - 92019 Sciacca (AG);6
;Giudice di Pace di Segni;prot.gdp.segni@giustiziacert.it;n d;Via della Pretura, 1 - 00037 Segni (RM);6
;Giudice di Pace di Senigallia;prot.gdp.senigallia@giustiziacert.it;n d;Via Fratelli Bandiera, 11 - 60019 Senigallia (AN);6
;Giudice di Pace di Sessa Aurunca;prot.gdp.sessaaurunca@giustiziacert.it;n d;Piazza Castello, 1 - 81037 Sessa Aurunca (CE);6
;Giudice di Pace di Siderno;prot.gdp.siderno@giustiziacert.it;n d;Piazza Giordano Bruno - 89048 Siderno (RC);6
;Giudice di Pace di Siena;prot.gdp.siena@giustiziacert.it;n d;Strada Massetana Romana, 56 - 53100 Siena (SI);6
;Giudice di Pace di Silandro;prot.gdp.silandro@giustiziacert.it;Eva Maria Trafoier;Via Pretura 2 - 39028 Silandro (BZ);6
;Giudice di Pace di Siracusa;prot.gdp.siracusa@giustiziacert.it;n d;Viale S. Panagia, 109 - 96100 Siracusa (SR);6
;Giudice di Pace di Sondrio;prot.gdp.sondrio@giustiziacert.it;n d;Via Pio Rajna, 4 - 23100 Sondrio (SO);6
;Giudice di Pace di Sora;prot.gdp.sora@giustiziacert.it;n d;Piazza San Francesco - 03039 Sora (FR);6
;Giudice di Pace di Sorrento;prot.gdp.sorrento@giustiziacert.it;n d;Piazza S. Antonio - 80067 Sorrento (NA);6
;Giudice di Pace di Spezzano della Sila;prot.gdp.spezzanodellasila@giustiziacert.it;n d;Via F. Gullo - 87058 Spezzano della Sila (CS);6
;Giudice di Pace di Spoleto;prot.gdp.spoleto@giustiziacert.it;n d;Largo Oberdan, 3 - 06049 Spoleto (PG);6
;Giudice di Pace di Subiaco;prot.gdp.subiaco@giustiziacert.it;n d;Via Cadorna, 8 - 00028 Subiaco (RM);6
;Giudice di Pace di Sulmona;prot.gdp.sulmona@giustiziacert.it;n d;Via Silvestro Di Giacomo, 1 - 67039 Sulmona (AQ);6
;Giudice di Pace di Taranto;prot.gdp.taranto@giustiziacert.it;n d;Via Temenide, 83 - 74120 Taranto (TA);6
;Giudice di Pace di Teano;prot.gdp.teano@giustiziacert.it;n d;Vico Tanzillo - 81057 Teano (CE);6
;Giudice di Pace di Tempio Pausania;prot.gdp.tempiopausania@giustiziacert.it;n d;via G. M. Angioy snc - 07029 Tempio Pausania (OT);6
;Giudice di Pace di Teramo;prot.gdp.teramo@giustiziacert.it;n d;Via Cesare Beccaria, 1 - 64100 Teramo (TE);6
;Giudice di Pace di Termini Imerese;prot.gdp.terminiimerese@giustiziacert.it;n d;Piazza Europa, 6 - 90018 Termini Imerese (PA);6
;Giudice di Pace di Termoli;prot.gdp.termoli@giustiziacert.it;n d;Strada Statale16 Europa, 2 - 86039 Termoli (CB);6
;Giudice di Pace di Terni;prot.gdp.terni@giustiziacert.it;n d;CORSO DEL POPOLO N. 40 - 05100 Terni (TR);6
;Giudice di Pace di Terracina;prot.gdp.terracina@giustiziacert.it;n d;Via dei Volsci - Via Appia Km 101 - 04019 Terracina (LT);6
;Giudice di Pace di Tione di Trento;prot.gdp.tioneditrento@giustiziacert.it;Roberta Molinari;Viale Mons. Donato Perli 2 - 38079 Tione di Trento (TN);6
;Giudice di Pace di Tivoli;prot.gdp.tivoli@giustiziacert.it;n d;Viale Trieste, 51 - 00019 Tivoli (RM);6
;Giudice di Pace di Todi;prot.gdp.todi@giustiziacert.it;n d;Piazza del Popolo, 45 - 06059 Todi (PG);6
;Giudice di Pace di Tolmezzo;prot.gdp.tolmezzo@giustiziacert.it;n d;Piazza XX Settembre, 10 - 33028 Tolmezzo (UD);6
;Giudice di Pace di Torino;prot.gdp.torino@giustiziacert.it;n d;Viale dei Mughetti, 22/A - 10151 Torino (TO);6
;Giudice di Pace di Torre Annunziata;prot.gdp.torreannunziata@giustiziacert.it;n d;Via Dante, 4 - 80058 Torre Annunziata (NA);6
;Giudice di Pace di Tortoli';prot.gdp.tortoli@giustiziacert.it;Norma Puddu;Via Monsignor Carchero, 1 - 08048 Tortoli' (OG);6
;Giudice di Pace di Tortona;prot.gdp.tortona@giustiziacert.it;n d;Piazza delle Erbe, 32 - 15057 Tortona (AL);6
;Giudice di Pace di Tortorici;prot.gdp.tortorici@giustiziacert.it;n d;Viadotto R. Livatino - 98078 Tortorici (ME);6
